"Customer_ID";"Recency";"Frequency";"Monetary";"Avg_Order_Value";"Session_Count";"Avg_Session_Duration";"Pages_Viewed";"Clicks";"Campaign_Response";"Wishlist_Adds";"Cart_Abandon_Rate";"Returns";"Segment_Label"
"CUST02825";51;30;1284;172;55;14.594;33;1326;0;35;10.409;4;"Silver"
"CUST02826";84;14;359;76;15;10.992;12;761;0;14;28.792;12;"Copper"
"CUST02827";42;10;333;102;14;9.288;19;715;0;12;22.528;1;"Copper"
"CUST02828";2;67;7069;339;180;25.443;85;4352;1;60;3.085;4;"Platinum"
"CUST02829";41;39;1787;117;45;19.16;39;1242;0;15;19.762;0;"Silver"
"CUST02830";8;92;8792;329;158;20.593;73;3261;1;66;0.919;1;"Platinum"
"CUST02831";41;36;651;125;37;14.732;49;1450;1;39;10.027;13;"Silver"
"CUST02832";56;8;356;90;23;5.434;27;497;0;18;21.096;10;"Copper"
"CUST02833";19;66;4153;287;113;28.562;41;1484;0;65;14.083;7;"Gold"
"CUST02834";11;30;4332;175;69;16.181;46;1744;0;68;9.692;1;"Gold"
"CUST02835";37;37;1384;141;36;17.458;26;1310;0;33;16.8;2;"Silver"
"CUST02836";142;7;73;17;0;4.075;10;123;0;1;43.314;1;"Iron"
"CUST02837";83;4;42;15;7;4.902;9;283;0;0;34.862;2;"Iron"
"CUST02838";1;72;8778;328;162;22.782;87;4237;1;80;1.654;3;"Platinum"
"CUST02839";50;15;238;112;14;14.532;28;750;0;9;17.63;13;"Copper"
"CUST02840";20;22;1136;105;35;19.815;24;689;0;21;15.519;1;"Silver"
"CUST02841";27;20;1302;104;60;15.711;24;507;1;30;13.407;0;"Silver"
"CUST02842";37;8;387;102;26;7.109;27;425;0;10;27.695;2;"Copper"
"CUST02843";92;9;97;31;2;8.836;1;136;0;0;28.803;0;"Iron"
"CUST02844";74;0;7;30;2;6.115;14;279;0;0;33.596;23;"Iron"
"CUST02845";46;21;1295;198;53;13.181;22;1233;0;30;17.79;14;"Silver"
"CUST02846";37;37;1604;110;67;14.344;21;674;1;33;12.586;13;"Silver"
"CUST02847";64;16;499;54;35;5.023;21;522;0;5;15.973;5;"Copper"
"CUST02848";22;67;3996;228;61;26.145;47;2249;0;61;11.467;6;"Gold"
"CUST02849";36;18;1486;107;58;19.985;24;1358;1;36;18.511;7;"Silver"
"CUST02850";35;35;1523;130;56;16.118;34;1267;0;24;15.598;11;"Silver"
"CUST02851";33;8;216;96;17;13.86;29;751;1;12;17.982;6;"Copper"
"CUST02852";21;30;2100;219;105;28.951;52;1536;1;33;5.03;0;"Gold"
"CUST02853";13;43;3862;298;115;28.93;63;1598;1;41;7.573;9;"Gold"
"CUST02854";168;7;23;12;8;5.512;2;168;0;0;27.803;6;"Iron"
"CUST02855";10;63;2317;234;88;29.615;46;1315;1;52;8.759;4;"Gold"
"CUST02856";27;18;1645;196;33;12.2;37;1491;0;34;12.244;9;"Silver"
"CUST02857";11;31;4252;202;100;16.433;52;1542;0;34;9.161;6;"Gold"
"CUST02858";7;84;9077;200;147;38.534;64;4068;1;90;4.358;1;"Platinum"
"CUST02859";5;97;8252;295;196;29.349;59;2857;1;94;6.413;2;"Platinum"
"CUST02860";22;33;4392;285;71;17.235;53;1208;0;56;10.142;6;"Gold"
"CUST02861";117;0;82;14;14;1.114;9;144;0;2;37.673;18;"Iron"
"CUST02862";15;46;2849;221;110;20.585;46;1606;1;40;6.528;4;"Gold"
"CUST02863";172;8;7;34;9;3.263;7;200;0;3;20.734;21;"Iron"
"CUST02864";42;18;1768;103;63;10.433;21;876;0;12;13.838;9;"Silver"
"CUST02865";54;18;862;194;56;12.45;31;994;0;25;10.005;14;"Silver"
"CUST02866";45;22;1156;164;59;10.609;29;567;0;37;17.45;2;"Silver"
"CUST02867";52;28;1431;190;42;10.06;33;523;0;38;19.99;8;"Silver"
"CUST02868";35;14;199;78;18;11.397;24;456;1;19;29.122;3;"Copper"
"CUST02869";18;34;3122;158;63;17.802;45;2080;0;35;14.433;5;"Gold"
"CUST02870";56;20;1844;151;30;13.417;23;1147;0;17;14.704;0;"Silver"
"CUST02871";164;8;5;10;8;4.523;8;239;0;2;36.894;11;"Iron"
"CUST02872";97;0;42;19;7;9.552;4;262;0;4;37.758;19;"Iron"
"CUST02873";159;7;4;31;1;4.231;8;171;0;4;29.446;12;"Iron"
"CUST02874";30;25;1541;188;67;16.227;40;557;0;20;17.696;10;"Silver"
"CUST02875";63;18;423;117;35;14.631;14;365;0;14;20.895;9;"Copper"
"CUST02876";30;20;1065;137;49;11.36;25;575;1;23;19.119;8;"Silver"
"CUST02877";58;35;1025;104;51;10.421;26;743;1;20;15.853;2;"Silver"
"CUST02878";16;59;3795;200;89;29.528;47;1109;0;65;11.32;1;"Gold"
"CUST02879";45;15;1410;118;69;12.949;23;576;0;14;18.012;3;"Silver"
"CUST02880";27;62;4919;281;100;19.964;64;1766;0;52;12.09;7;"Gold"
"CUST02881";26;20;934;107;42;15.967;21;1157;0;20;11.771;4;"Silver"
"CUST02882";77;9;52;28;12;1.66;2;234;0;1;33.785;21;"Iron"
"CUST02883";29;58;2465;240;94;24.591;66;1378;1;60;6.047;1;"Gold"
"CUST02884";12;63;9165;338;126;32.883;64;4365;1;67;6.86;2;"Platinum"
"CUST02885";14;73;6122;334;113;23.045;73;2658;1;51;9.518;3;"Platinum"
"CUST02886";97;1;50;24;2;9.254;13;71;0;3;21.287;20;"Iron"
"CUST02887";45;23;1655;106;39;13.561;35;1307;0;26;14.338;1;"Silver"
"CUST02888";48;30;517;174;41;11.853;41;875;0;15;17.984;14;"Silver"
"CUST02889";57;12;351;95;13;14.788;17;561;1;7;22.226;12;"Copper"
"CUST02890";67;19;120;94;35;11.856;25;763;0;13;22.438;19;"Copper"
"CUST02891";58;36;1267;159;30;10.554;24;613;1;15;16.108;10;"Silver"
"CUST02892";77;18;418;84;35;9.193;13;767;1;13;16.46;5;"Copper"
"CUST02893";82;8;251;75;18;8.918;18;631;0;5;18.817;2;"Copper"
"CUST02894";36;11;131;87;29;12.507;24;525;0;9;28.082;5;"Copper"
"CUST02895";12;58;3106;287;66;28.783;30;2168;0;43;13.608;0;"Gold"
"CUST02896";79;3;33;10;12;4.003;6;117;0;4;38.721;22;"Iron"
"CUST02897";39;30;1547;190;42;10.419;47;1049;1;35;19.68;12;"Silver"
"CUST02898";20;50;4432;153;62;23.086;45;1876;0;60;6.305;9;"Gold"
"CUST02899";34;14;626;148;51;18.856;43;544;1;11;18.024;10;"Silver"
"CUST02900";13;71;6968;308;122;22.137;78;2307;1;80;7.175;0;"Platinum"
"CUST02901";25;57;3138;273;61;29.434;65;1228;1;30;8.25;2;"Gold"
"CUST02902";81;9;208;52;20;13.55;24;255;1;19;25.042;3;"Copper"
"CUST02903";14;52;8606;213;105;31.923;61;3777;0;80;8.363;3;"Platinum"
"CUST02904";32;22;917;142;57;18.827;22;705;0;28;13.381;2;"Silver"
"CUST02905";39;38;883;171;54;15.178;25;932;1;39;11.848;12;"Silver"
"CUST02906";8;93;9565;379;176;24.479;90;4864;1;85;7.463;1;"Platinum"
"CUST02907";86;7;94;16;16;3.879;2;299;0;4;35.453;1;"Iron"
"CUST02908";12;65;3970;270;71;29.081;62;2039;0;66;5.502;0;"Gold"
"CUST02909";31;36;1548;185;63;13.067;35;848;0;29;12.614;12;"Silver"
"CUST02910";53;13;1509;130;43;11.221;24;1403;1;33;10.209;4;"Silver"
"CUST02911";16;42;4879;198;78;18.226;63;2253;0;65;5.843;3;"Gold"
"CUST02912";5;63;8347;295;153;31.506;71;3412;1;93;3.249;0;"Platinum"
"CUST02913";85;9;392;68;19;6.067;26;544;0;16;17.762;19;"Copper"
"CUST02914";114;3;42;40;17;6.348;8;269;0;3;25.792;14;"Iron"
"CUST02915";27;61;3759;203;98;18.366;68;2133;1;65;10.062;2;"Gold"
"CUST02916";34;10;262;59;24;6.681;19;349;1;11;22.661;11;"Copper"
"CUST02917";63;18;400;107;29;7.134;12;781;1;6;22.305;3;"Copper"
"CUST02918";34;6;307;89;24;9.509;19;261;0;15;20.23;16;"Copper"
"CUST02919";33;32;1428;127;44;16.597;40;1356;0;35;12.112;4;"Silver"
"CUST02920";41;12;873;191;39;19.988;42;582;0;30;19.136;9;"Silver"
"CUST02921";53;11;1607;126;57;10.788;34;890;0;20;15.964;6;"Silver"
"CUST02922";54;11;460;106;28;9.89;10;740;0;12;20.276;1;"Copper"
"CUST02923";64;11;294;71;27;8.237;11;757;0;10;16.8;17;"Copper"
"CUST02924";20;69;2668;295;90;27.278;69;1121;0;57;8.423;0;"Gold"
"CUST02925";21;36;1531;132;64;19.926;35;1160;1;29;15.23;3;"Silver"
"CUST02926";63;3;97;22;19;1.317;7;258;0;0;40.39;21;"Iron"
"CUST02927";59;6;312;58;21;9.122;14;640;0;10;27.2;14;"Copper"
"CUST02928";78;1;25;44;10;7.109;6;224;1;1;30.926;3;"Iron"
"CUST02929";82;18;248;57;29;14.329;24;668;0;7;16.788;16;"Copper"
"CUST02930";41;37;689;155;51;11.329;27;1378;1;23;15.182;11;"Silver"
"CUST02931";41;24;1998;127;51;15.061;43;1266;0;14;10.579;0;"Silver"
"CUST02932";69;9;282;113;17;12.593;21;348;0;11;26.2;2;"Copper"
"CUST02933";5;68;6001;333;164;39.392;90;4014;1;54;7.279;3;"Platinum"
"CUST02934";58;32;1339;185;56;16.046;49;1471;1;11;17.331;3;"Silver"
"CUST02935";67;10;342;84;29;9.028;22;251;0;17;21.126;18;"Copper"
"CUST02936";26;37;4993;284;114;26.454;31;2362;0;57;5.588;7;"Gold"
"CUST02937";72;6;175;110;18;6.756;27;509;0;16;29.48;1;"Copper"
"CUST02938";35;10;551;133;30;15.425;39;1334;0;33;17.218;10;"Silver"
"CUST02939";109;4;24;21;18;1.661;9;242;1;3;22.83;21;"Iron"
"CUST02940";4;93;9548;318;192;30.779;93;3093;1;55;4.685;2;"Platinum"
"CUST02941";12;69;4179;165;77;25.896;37;1250;1;35;9.342;4;"Gold"
"CUST02942";86;10;329;110;11;13.871;18;565;0;17;29.847;16;"Copper"
"CUST02943";14;53;2414;217;79;22.524;39;1420;0;45;14.44;1;"Gold"
"CUST02944";62;17;194;73;37;5.192;15;332;0;10;26.594;2;"Copper"
"CUST02945";65;10;363;110;39;5.96;13;773;1;19;29.301;5;"Copper"
"CUST02946";21;37;4456;238;69;26.334;46;2211;1;38;9.241;1;"Gold"
"CUST02947";49;14;1969;131;56;12.352;25;950;0;34;15.252;3;"Silver"
"CUST02948";51;22;683;134;59;11.617;36;849;0;29;10.425;7;"Silver"
"CUST02949";21;36;1944;128;59;17.17;41;601;0;28;15.435;5;"Silver"
"CUST02950";77;0;83;14;11;9.927;10;67;0;4;35.248;15;"Iron"
"CUST02951";73;12;295;63;18;10.649;15;698;0;8;27.628;16;"Copper"
"CUST02952";43;17;116;114;29;11.182;11;734;0;16;24.811;9;"Copper"
"CUST02953";41;13;185;67;16;6.684;24;622;1;9;20.929;4;"Copper"
"CUST02954";43;17;646;151;41;17.268;42;729;0;38;17.926;1;"Silver"
"CUST02955";124;2;31;25;5;4.181;6;225;0;1;22.05;4;"Iron"
"CUST02956";81;16;265;117;25;14.556;23;600;1;8;18.676;1;"Copper"
"CUST02957";67;10;230;57;21;13.921;10;313;0;14;26.7;12;"Copper"
"CUST02958";74;3;99;14;2;9.444;4;221;0;0;22.413;14;"Iron"
"CUST02959";18;49;4809;286;90;28.964;64;2319;0;31;13.812;0;"Gold"
"CUST02960";64;8;146;103;35;8.963;28;610;1;17;23.889;16;"Copper"
"CUST02961";19;36;3907;166;81;15.429;40;2321;0;51;5.885;5;"Gold"
"CUST02962";37;32;1376;189;59;12.038;30;1294;0;19;12.104;4;"Silver"
"CUST02963";30;29;1007;199;48;19.306;34;1312;0;27;16.677;13;"Silver"
"CUST02964";160;8;29;36;16;1.345;5;240;0;0;47.873;17;"Iron"
"CUST02965";62;4;29;30;16;2.771;4;149;0;4;47.569;21;"Iron"
"CUST02966";51;19;291;79;11;14.991;19;760;0;6;22.728;8;"Copper"
"CUST02967";89;9;262;60;19;6.522;29;378;1;18;21.026;14;"Copper"
"CUST02968";58;17;1349;187;57;11.131;30;1236;1;32;11.605;13;"Silver"
"CUST02969";147;5;69;19;4;3.059;9;216;1;3;46.791;24;"Iron"
"CUST02970";57;36;1163;163;45;12.574;24;545;0;19;14.688;9;"Silver"
"CUST02971";39;18;1431;184;31;16.349;20;650;1;13;12.245;4;"Silver"
"CUST02972";19;61;2291;176;112;16.157;67;1768;1;42;12.414;1;"Gold"
"CUST02973";51;11;319;93;11;12.802;14;673;0;5;27.488;15;"Copper"
"CUST02974";78;16;150;77;37;12.735;29;608;1;15;18.066;12;"Copper"
"CUST02975";40;11;1193;133;42;10.153;48;610;1;14;18.28;6;"Silver"
"CUST02976";10;81;9764;393;100;27.643;50;2259;1;79;2.315;0;"Platinum"
"CUST02977";36;18;488;103;26;8.2;12;531;0;19;23.588;11;"Copper"
"CUST02978";5;89;6286;378;144;21.77;60;3569;0;82;8.997;4;"Platinum"
"CUST02979";37;6;203;83;22;12.706;10;656;1;18;20.294;16;"Copper"
"CUST02980";129;7;35;42;0;5.794;5;80;0;0;37.589;19;"Iron"
"CUST02981";36;35;1484;182;37;15.886;32;1088;1;27;12.554;3;"Silver"
"CUST02982";23;63;3120;162;116;28.194;30;2734;0;39;11.763;6;"Gold"
"CUST02983";68;15;285;65;36;7.488;19;308;0;11;26.279;13;"Copper"
"CUST02984";51;15;436;80;14;8.439;15;561;0;16;23.343;4;"Copper"
"CUST02985";47;35;694;117;33;19.796;29;915;0;28;16.042;1;"Silver"
"CUST02986";117;6;96;49;0;9.503;1;163;0;0;38.022;6;"Iron"
"CUST02987";13;58;7530;252;104;21.581;70;4745;1;63;7.936;4;"Platinum"
"CUST02988";33;18;1062;100;69;11.092;45;1456;0;10;19.703;10;"Silver"
"CUST02989";85;10;214;63;37;13.061;28;735;0;17;27.138;9;"Copper"
"CUST02990";174;7;23;21;6;2.093;3;119;0;2;24.164;11;"Iron"
"CUST02991";21;56;3859;170;68;16.274;66;2044;1;53;12.581;5;"Gold"
"CUST02992";50;9;128;108;17;13.138;12;774;0;19;16.174;14;"Copper"
"CUST02993";38;25;923;186;33;10.785;29;1386;0;11;15.941;8;"Silver"
"CUST02994";21;23;567;198;43;18.602;34;1050;0;15;19.235;10;"Silver"
"CUST02995";11;57;3910;247;73;22.71;64;1021;1;58;7.606;1;"Gold"
"CUST02996";127;0;8;23;12;2.06;8;160;0;2;41.322;1;"Iron"
"CUST02997";28;53;3615;207;89;20.383;58;1041;1;56;14.64;8;"Gold"
"CUST02998";48;17;1068;172;57;19.929;32;1080;0;35;17.55;4;"Silver"
"CUST02999";14;66;2186;277;119;28.08;39;1348;1;64;8.021;7;"Gold"
"CUST03000";146;2;35;23;3;4.614;10;168;0;3;42.969;24;"Iron"
"CUST03001";68;8;315;51;23;12.806;15;766;1;18;20.235;3;"Copper"
"CUST03002";35;8;168;87;18;5.496;25;658;0;19;18.766;9;"Copper"
"CUST03003";10;51;4992;176;67;15.778;35;2197;1;38;7.403;2;"Gold"
"CUST03004";78;5;315;66;11;11.486;22;514;0;16;18.71;13;"Copper"
"CUST03005";57;10;1251;105;40;18.171;33;638;1;34;10.697;4;"Silver"
"CUST03006";86;14;370;112;12;5.503;19;419;0;13;23.035;17;"Copper"
"CUST03007";88;8;95;35;19;4.464;2;72;0;4;27.308;16;"Iron"
"CUST03008";11;79;5340;364;199;23.279;73;3833;0;70;6.628;4;"Platinum"
"CUST03009";69;14;386;79;28;14.365;15;490;0;14;28.738;3;"Copper"
"CUST03010";5;76;8374;333;181;28.503;73;3398;1;62;7.662;2;"Platinum"
"CUST03011";21;23;970;127;30;11.584;33;1189;0;37;15.838;12;"Silver"
"CUST03012";21;58;3924;284;75;21.941;46;1660;0;44;6.878;7;"Gold"
"CUST03013";44;20;818;156;50;18.634;29;1189;0;25;17.048;5;"Silver"
"CUST03014";25;39;585;105;53;13.558;42;632;1;32;15.099;14;"Silver"
"CUST03015";41;10;197;96;27;8.771;12;733;0;13;28.283;0;"Copper"
"CUST03016";55;39;1896;122;66;14.543;40;696;0;31;19.54;9;"Silver"
"CUST03017";34;18;251;112;37;10.384;28;687;0;18;28.633;18;"Copper"
"CUST03018";57;17;1757;184;46;14.97;31;1423;1;26;18.221;13;"Silver"
"CUST03019";14;93;6063;233;164;37.332;97;2854;1;68;5.796;0;"Platinum"
"CUST03020";77;11;275;119;25;8.676;13;517;0;7;27.51;10;"Copper"
"CUST03021";17;69;3048;281;74;25.429;40;1027;1;67;8.637;3;"Gold"
"CUST03022";56;33;1046;105;62;18.966;33;601;1;31;10.034;2;"Silver"
"CUST03023";53;11;238;94;37;11.096;23;399;0;19;25.879;1;"Copper"
"CUST03024";43;22;1085;131;46;19.794;41;1149;1;36;10.379;0;"Silver"
"CUST03025";1;86;8260;200;180;28.906;92;2549;1;67;3.996;0;"Platinum"
"CUST03026";27;27;817;122;58;13.495;31;1457;0;21;14.085;13;"Silver"
"CUST03027";127;3;40;48;6;1.373;9;265;0;4;20.848;16;"Iron"
"CUST03028";50;14;401;116;10;12.916;17;331;0;8;16.757;16;"Copper"
"CUST03029";82;11;364;76;30;12.935;21;670;0;17;28.528;7;"Copper"
"CUST03030";63;13;177;85;25;8.8;16;529;0;16;23.393;10;"Copper"
"CUST03031";29;42;3478;202;103;22.576;56;1518;1;53;9.816;3;"Gold"
"CUST03032";52;14;1245;151;36;14.299;44;1376;0;30;10.744;4;"Silver"
"CUST03033";69;8;453;101;39;12.58;14;659;1;9;29.165;9;"Copper"
"CUST03034";13;60;4575;239;103;21.065;63;1676;1;58;10.261;8;"Gold"
"CUST03035";15;32;2252;256;64;20.311;38;1052;0;41;6.746;3;"Gold"
"CUST03036";26;47;3012;246;101;25.023;67;1336;1;46;6.349;1;"Gold"
"CUST03037";25;12;505;131;40;16.709;32;768;1;11;10.38;3;"Silver"
"CUST03038";163;4;64;18;16;4.966;11;52;0;4;27.41;18;"Iron"
"CUST03039";11;99;8428;270;193;26.874;60;3540;1;88;5.576;4;"Platinum"
"CUST03040";58;26;1906;105;46;16.777;39;657;0;39;11.691;3;"Silver"
"CUST03041";15;60;4618;296;65;25.663;42;1691;0;36;13.264;3;"Gold"
"CUST03042";67;7;96;33;9;9.128;14;226;0;4;35.761;0;"Iron"
"CUST03043";17;66;4352;294;68;23.423;32;2292;1;67;12.099;9;"Gold"
"CUST03044";48;38;1004;148;38;17.235;34;1129;1;24;11.785;6;"Silver"
"CUST03045";76;16;188;105;23;5.697;19;494;0;16;27.908;13;"Copper"
"CUST03046";42;9;113;62;23;13.123;29;694;0;18;19.722;14;"Copper"
"CUST03047";49;38;659;129;45;10.778;37;988;0;37;18.98;2;"Silver"
"CUST03048";30;26;1201;120;66;10.919;21;1492;0;37;10.709;1;"Silver"
"CUST03049";51;37;1998;179;39;13.229;20;893;1;35;18.315;1;"Silver"
"CUST03050";29;32;3823;150;83;16.734;62;2317;1;64;9.731;0;"Gold"
"CUST03051";20;52;2741;232;71;22.676;39;1082;1;37;9.497;6;"Gold"
"CUST03052";56;21;614;180;30;14.384;35;583;1;19;18.754;12;"Silver"
"CUST03053";26;63;2824;235;118;24.989;34;1350;1;51;7.63;3;"Gold"
"CUST03054";23;53;2895;262;100;15.834;32;1750;1;30;12.181;3;"Gold"
"CUST03055";43;6;111;87;19;5.84;10;778;1;7;24.459;14;"Copper"
"CUST03056";97;0;97;19;10;1.584;6;259;0;4;23.263;19;"Iron"
"CUST03057";41;17;337;87;23;12.124;29;450;1;19;29.153;1;"Copper"
"CUST03058";1;92;9502;335;153;24.797;68;3438;1;97;0.05;4;"Platinum"
"CUST03059";3;83;6535;276;156;38.422;81;3186;1;51;4.023;2;"Platinum"
"CUST03060";85;2;87;35;7;4.59;8;131;0;3;42.04;19;"Iron"
"CUST03061";12;69;2363;183;108;23.935;35;2767;0;53;5.085;6;"Gold"
"CUST03062";7;94;6515;356;182;30.858;74;3340;1;52;2.088;1;"Platinum"
"CUST03063";45;30;958;156;46;14.722;25;1160;1;27;14.576;11;"Silver"
"CUST03064";57;8;482;93;27;5.874;19;749;0;6;21.481;19;"Copper"
"CUST03065";50;13;446;72;35;8.73;10;326;0;5;22.78;14;"Copper"
"CUST03066";25;47;4019;206;98;15.256;52;2995;0;62;9.608;6;"Gold"
"CUST03067";7;96;8713;392;103;36.38;98;4897;0;80;9.551;3;"Platinum"
"CUST03068";171;8;78;49;11;3.828;1;63;1;4;43.567;5;"Iron"
"CUST03069";23;67;3858;229;71;25.561;60;2958;1;55;5.45;4;"Gold"
"CUST03070";40;5;396;89;23;12.559;20;424;1;19;20.736;7;"Copper"
"CUST03071";56;14;267;78;18;12.202;19;476;1;14;19.465;7;"Copper"
"CUST03072";61;6;359;78;21;13.543;13;454;0;9;21.112;11;"Copper"
"CUST03073";45;22;889;128;46;10.141;29;1377;0;15;10.223;1;"Silver"
"CUST03074";19;66;2090;296;110;25.813;49;2467;1;34;10.904;8;"Gold"
"CUST03075";29;13;1670;130;65;10.731;42;915;0;20;15.313;9;"Silver"
"CUST03076";64;8;94;22;2;1.547;7;132;0;1;38.684;22;"Iron"
"CUST03077";116;8;50;33;0;4.161;8;156;0;3;42.017;23;"Iron"
"CUST03078";11;30;2854;265;99;21.044;37;2962;0;42;14.071;1;"Gold"
"CUST03079";14;30;2107;218;112;20.98;31;1366;1;51;5.869;9;"Gold"
"CUST03080";62;7;2;19;3;1.971;7;130;0;3;39.576;1;"Iron"
"CUST03081";47;11;127;116;12;6.107;13;271;0;19;29.548;8;"Copper"
"CUST03082";150;5;58;31;11;4.368;1;177;0;1;45.864;14;"Iron"
"CUST03083";16;56;4635;298;102;23.772;68;1396;1;52;8.982;6;"Gold"
"CUST03084";36;36;1095;162;36;11.139;36;1298;1;33;16.923;3;"Silver"
"CUST03085";69;12;211;96;27;12.897;15;480;0;19;17.553;16;"Copper"
"CUST03086";57;17;460;105;25;12.465;24;366;0;15;18.319;2;"Copper"
"CUST03087";58;31;1624;140;49;15.008;46;1286;0;10;10.414;11;"Silver"
"CUST03088";6;51;8279;236;103;37.469;93;2336;1;96;1.572;1;"Platinum"
"CUST03089";57;26;1871;108;61;14.923;35;745;0;36;14.741;13;"Silver"
"CUST03090";20;64;4945;195;60;25.538;36;1577;1;34;9.062;2;"Gold"
"CUST03091";20;12;645;131;61;10.247;30;903;0;30;11.754;5;"Silver"
"CUST03092";61;9;72;12;1;9.443;9;75;0;2;20.674;19;"Iron"
"CUST03093";24;39;1514;129;56;14.086;39;807;1;18;18.319;11;"Silver"
"CUST03094";84;8;251;101;20;9.32;21;240;0;10;17.619;8;"Copper"
"CUST03095";28;33;4691;162;87;17.623;31;1965;1;69;11.831;7;"Gold"
"CUST03096";81;11;351;53;18;14.093;26;251;0;17;27.479;7;"Copper"
"CUST03097";97;8;54;11;1;4.728;6;259;0;2;46.008;8;"Iron"
"CUST03098";23;54;4809;180;80;21.251;48;1649;1;41;7.035;1;"Gold"
"CUST03099";6;57;8501;362;142;39.012;58;3854;0;68;2.627;3;"Platinum"
"CUST03100";27;34;1675;125;60;10.117;21;1262;1;33;13.472;8;"Silver"
"CUST03101";12;92;6259;394;186;28.268;79;3701;1;51;8.746;2;"Platinum"
"CUST03102";88;16;374;69;32;5.58;27;560;1;6;18.784;12;"Copper"
"CUST03103";106;7;22;22;6;7.336;2;180;0;3;41.209;20;"Iron"
"CUST03104";27;28;895;156;39;12.689;31;1288;0;13;14.72;6;"Silver"
"CUST03105";10;37;2650;182;84;19.784;55;1803;0;62;10.55;8;"Gold"
"CUST03106";51;13;1514;156;68;14.465;32;809;0;15;12.536;0;"Silver"
"CUST03107";55;12;492;51;29;6.017;27;574;1;19;16.534;0;"Copper"
"CUST03108";10;59;5517;229;122;35.831;98;3053;1;94;9.58;4;"Platinum"
"CUST03109";43;13;1956;147;54;10.084;33;1127;0;24;11.315;3;"Silver"
"CUST03110";49;16;194;67;17;13.721;27;703;1;10;16.125;0;"Copper"
"CUST03111";48;11;474;76;33;5.674;11;718;0;10;17.047;13;"Copper"
"CUST03112";10;46;2847;176;115;29.035;64;2047;1;31;11.405;6;"Gold"
"CUST03113";82;13;374;62;38;12.652;18;785;0;8;18.055;2;"Copper"
"CUST03114";7;67;8810;391;136;26.749;67;2743;1;91;5.134;4;"Platinum"
"CUST03115";11;39;4609;276;63;15.159;57;2685;0;42;11.659;2;"Gold"
"CUST03116";164;0;33;13;6;8.269;1;182;0;0;30.611;16;"Iron"
"CUST03117";59;7;159;50;13;5.613;14;213;0;11;16.575;3;"Copper"
"CUST03118";4;81;9289;369;149;22.089;95;4264;1;59;5.056;4;"Platinum"
"CUST03119";14;34;2781;154;110;22.324;44;2858;1;41;6.539;8;"Gold"
"CUST03120";19;49;3977;163;73;23.467;64;2981;1;48;9.22;6;"Gold"
"CUST03121";11;30;4371;253;76;16.994;61;1099;1;48;8.289;7;"Gold"
"CUST03122";23;58;4345;163;111;16.047;69;2047;0;50;6.442;8;"Gold"
"CUST03123";3;93;6699;288;114;37.339;77;4225;0;90;1.783;2;"Platinum"
"CUST03124";27;22;668;116;61;19.228;28;1118;1;10;12.613;5;"Silver"
"CUST03125";61;18;454;99;36;13.58;23;722;0;14;17.622;4;"Copper"
"CUST03126";55;10;352;100;20;13.083;22;710;1;18;28.473;7;"Copper"
"CUST03127";69;11;252;97;28;6.176;10;244;0;10;18.637;7;"Copper"
"CUST03128";10;50;7314;342;196;33.699;81;2664;1;78;8.444;2;"Platinum"
"CUST03129";72;4;82;30;2;9.984;14;71;0;2;27.584;23;"Iron"
"CUST03130";68;16;337;110;25;5.701;27;689;0;10;19.386;3;"Copper"
"CUST03131";62;15;116;118;21;5.986;16;651;0;19;20.11;1;"Copper"
"CUST03132";39;8;389;62;32;7.026;22;405;0;8;20.604;7;"Copper"
"CUST03133";64;4;19;25;19;8.152;7;138;0;1;28.96;3;"Iron"
"CUST03134";29;28;1059;194;41;18.246;21;1327;1;32;14.689;2;"Silver"
"CUST03135";26;39;4791;187;73;22.267;62;2848;0;54;6.806;5;"Gold"
"CUST03136";67;17;135;88;16;5.849;11;323;0;15;22.884;4;"Copper"
"CUST03137";63;8;202;54;20;5.628;23;428;0;11;23.422;10;"Copper"
"CUST03138";62;10;123;99;31;5.053;25;692;0;9;23.726;4;"Copper"
"CUST03139";49;17;1605;169;34;18.842;46;1024;0;15;10.894;12;"Silver"
"CUST03140";2;62;7252;388;198;36.964;76;2953;1;51;6.465;3;"Platinum"
"CUST03141";39;12;810;173;37;17.831;23;1234;1;27;10.514;2;"Silver"
"CUST03142";147;2;65;22;12;6.61;9;148;0;3;24.887;7;"Iron"
"CUST03143";20;27;860;125;34;15.034;27;1487;0;37;14.289;11;"Silver"
"CUST03144";40;13;1134;141;65;19.432;24;684;0;22;15.43;10;"Silver"
"CUST03145";15;51;3923;287;96;19.292;57;1606;1;30;6.984;4;"Gold"
"CUST03146";36;34;712;142;51;10.97;21;705;0;27;18.392;2;"Silver"
"CUST03147";151;5;10;30;16;3.163;13;72;0;3;47.852;14;"Iron"
"CUST03148";45;15;230;61;21;12.178;22;435;0;15;24.896;19;"Copper"
"CUST03149";42;5;495;50;17;9.396;28;486;0;13;25.289;3;"Copper"
"CUST03150";23;29;639;116;50;11.029;23;603;0;24;11.401;2;"Silver"
"CUST03151";40;13;112;104;18;14.821;29;329;0;12;16.818;10;"Copper"
"CUST03152";29;30;4207;229;88;17.678;46;2148;1;43;11.747;3;"Gold"
"CUST03153";60;19;227;76;11;6.085;22;220;0;17;22.174;7;"Copper"
"CUST03154";22;10;779;142;56;10.868;36;1103;0;13;10.984;12;"Silver"
